ID,Session,VPCode,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,TFPred1,TFPred2,TFPred3,TFPred4,TFPred5,TFPred6,Prediction1,Prediction2,Prediction3,Prediction4,Prediction5,Prediction6,idFinal_Questionnaire,Session,Date,VPCode,UEQS_1,UEQS_2,UEQS_3,UEQS_4,UEQS_5,UEQS_6,UEQS_7,UEQS_8,GQS_3_1,GQS_3_2,GQS_3_3,GQS_3_4,GQS_3_5,GQS_4_1,GQS_4_2,GQS_4_3,GQS_4_4,GQS_4_5,GQS_5_1,GQS_5_2,GQS_5_3,KIT_1,KIT_2,KIT_3,KIT_4,KIT_5,KIT_6,KIT_7,KIT_8,KIT_9,KIT_10,KIT_11,KUSIV3_1,KUSIV3_2,KUSIV3_3,Fun,SD_Gender,SD_Age,Notes,Date,Session,VPCode,Informing,Consent
643,50efdc4de2bd83bbfbfa244c1de3cab8,HAYA06,4,NULL,4,5,5,4,4,1,2,NULL,NULL,NULL,NULL,2,NULL,4,NULL,NULL,NULL,3,3,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3,NULL,NULL,2,2,3,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,NULL,NULL,4,4,3,3,NULL,NULL,533,50efdc4de2bd83bbfbfa244c1de3cab8,"2021-04-18 05:47:05",HAYA06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-18 05:47:05",50efdc4de2bd83bbfbfa244c1de3cab8,HAYA06,1,1
644,80a35216d16307ef08a5c5dae03ff8d6,LUEG08,3,3,5,NULL,4,4,2,1,2,1,4,NULL,NULL,2,5,4,NULL,NULL,NULL,1,1,NULL,NULL,3,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,1,2,2,NULL,NULL,3,NULL,NULL,NULL,4,NULL,NULL,1,1,0,1,1,1,2,3,2,3,2,4,534,80a35216d16307ef08a5c5dae03ff8d6,"2021-04-18 06:20:29",LUEG08,5,6,5,6,6,5,6,5,4,5,4,4,4,4,4,3,5,4,5,1,3,1,1,6,1,4,2,4,4,4,6,4,NULL,NULL,NULL,3,0,59,NULL,"2021-04-18 06:20:29",80a35216d16307ef08a5c5dae03ff8d6,LUEG08,1,1
645,b12909bc3b6eaa08b73e5b17f2f1aaee,LUEG08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,535,b12909bc3b6eaa08b73e5b17f2f1aaee,"2021-04-18 06:34:46",LUEG08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-18 06:34:46",b12909bc3b6eaa08b73e5b17f2f1aaee,LUEG08,1,1
646,46578a6f8ff23929c47d039d0b5e09ef,HIHA11,5,3,4,NULL,4,NULL,1,2,1,3,4,NULL,NULL,4,2,4,NULL,NULL,NULL,1,1,NULL,NULL,3,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,5,NULL,NULL,4,4,4,NULL,NULL,4,NULL,NULL,NULL,5,NULL,NULL,1,1,1,1,1,1,4,3,2,3,3,4,536,46578a6f8ff23929c47d039d0b5e09ef,"2021-04-18 06:59:23",HIHA11,4,7,7,1,7,7,7,7,5,3,5,3,3,3,3,3,3,3,3,5,5,3,6,6,6,7,1,7,1,1,1,1,NULL,NULL,NULL,5,1,41,NULL,"2021-04-18 06:59:23",46578a6f8ff23929c47d039d0b5e09ef,HIHA11,1,1
647,a410c2d351b3f881397e47ccc66810e5,GAUW05,5,4,3,NULL,5,NULL,1,5,4,2,2,NULL,NULL,2,2,2,NULL,NULL,NULL,4,4,NULL,NULL,4,4,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,4,NULL,NULL,5,2,4,NULL,NULL,5,NULL,NULL,NULL,2,NULL,NULL,0,1,1,1,1,1,4,3,4,5,2,3,537,a410c2d351b3f881397e47ccc66810e5,"2021-04-18 07:49:35",GAUW05,3,5,3,3,5,5,6,6,3,3,3,3,3,4,2,4,4,5,4,3,3,4,2,5,5,3,1,3,5,5,6,3,NULL,NULL,NULL,2,1,36,NULL,"2021-04-18 07:49:35",a410c2d351b3f881397e47ccc66810e5,GAUW05,1,1
648,10184ec3a1963dfeb138e416ef90f0e7,BITH05,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,538,10184ec3a1963dfeb138e416ef90f0e7,"2021-04-18 08:02:57",BITH05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-18 08:02:57",10184ec3a1963dfeb138e416ef90f0e7,BITH05,1,1
649,f267a6a611e3dcae5372a7f9686ae83d,ELJÜ01,4,5,5,NULL,5,4,2,2,2,2,3,NULL,NULL,4,3,5,NULL,4,NULL,3,3,NULL,4,4,4,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,2,4,3,NULL,NULL,4,NULL,NULL,NULL,2,NULL,NULL,0,1,0,1,0,0,4,3,3,3,2,3,539,f267a6a611e3dcae5372a7f9686ae83d,"2021-04-18 08:05:25",ELJÜ01,6,7,5,6,5,6,4,5,3,4,4,4,4,4,4,3,3,3,3,4,3,2,2,2,2,2,4,3,3,4,4,3,NULL,NULL,NULL,NULL,0,39,NULL,"2021-04-18 08:05:25",f267a6a611e3dcae5372a7f9686ae83d,ELJÜ01,1,1
650,1a53d68b97e9885a6859edfd1599f4d7,BIMA03,4,4,4,NULL,5,4,2,1,2,2,3,NULL,NULL,5,3,5,NULL,NULL,NULL,2,1,NULL,3,2,3,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,NULL,NULL,3,4,4,4,NULL,4,NULL,NULL,NULL,3,NULL,NULL,0,0,0,1,1,0,3,3,3,3,2,4,540,1a53d68b97e9885a6859edfd1599f4d7,"2021-04-18 09:05:13",BIMA03,3,7,2,4,4,6,5,5,2,5,5,3,3,2,3,3,3,4,2,4,2,3,3,5,5,5,2,2,2,3,3,5,NULL,NULL,NULL,2,0,38,NULL,"2021-04-18 09:05:13",1a53d68b97e9885a6859edfd1599f4d7,BIMA03,1,1
651,1b24fbc75cd8fc3f8c4a5a11c49b3835,RUED03,NULL,NULL,5,NULL,5,5,2,NULL,1,NULL,NULL,NULL,NULL,5,NULL,4,NULL,NULL,NULL,1,5,NULL,NULL,NULL,4,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,1,1,5,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,NULL,NULL,4,3,3,NULL,NULL,NULL,541,1b24fbc75cd8fc3f8c4a5a11c49b3835,"2021-04-18 09:31:47",RUED03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-18 09:31:47",1b24fbc75cd8fc3f8c4a5a11c49b3835,RUED03,1,1
652,31c0b905869b20bb24d76788447f82d8,RUED03,5,5,5,5,5,5,2,1,2,1,5,NULL,NULL,5,4,4,NULL,1,NULL,1,5,NULL,5,5,4,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,2,1,5,NULL,NULL,5,NULL,NULL,NULL,1,NULL,NULL,0,1,0,0,0,0,4,3,3,4,2,3,542,31c0b905869b20bb24d76788447f82d8,"2021-04-18 09:48:41",RUED03,5,7,3,6,5,7,6,6,4,5,5,5,5,2,3,3,3,3,5,2,3,2,4,1,1,1,3,2,2,5,5,2,NULL,NULL,NULL,4,0,28,NULL,"2021-04-18 09:48:41",31c0b905869b20bb24d76788447f82d8,RUED03,1,1
653,4ef091fcc74441d1fa0ee0088ab8d794,HEKL01,4,5,4,4,4,4,2,2,1,1,2,NULL,NULL,4,2,5,NULL,NULL,NULL,3,3,NULL,NULL,3,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,2,5,4,5,NULL,5,NULL,NULL,NULL,2,NULL,NULL,1,0,0,0,1,1,4,3,3,3,2,3,543,4ef091fcc74441d1fa0ee0088ab8d794,"2021-04-18 10:24:54",HEKL01,6,7,5,6,4,5,3,3,4,5,5,4,4,4,3,4,4,4,1,1,3,2,2,4,4,2,4,5,4,4,5,3,NULL,NULL,NULL,4,0,50,NULL,"2021-04-18 10:24:54",4ef091fcc74441d1fa0ee0088ab8d794,HEKL01,1,1
654,22ba0d01a663c9fb089a8651b7ee45c2,BRHE07,4,4,4,4,4,4,3,2,2,3,3,NULL,NULL,4,4,4,NULL,3,NULL,3,2,NULL,NULL,3,2,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,3,3,3,4,NULL,3,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,0,1,2,3,3,3,2,3,544,22ba0d01a663c9fb089a8651b7ee45c2,"2021-04-18 10:49:22",BRHE07,4,4,2,4,2,6,5,4,3,4,4,4,5,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,NULL,NULL,NULL,4,0,58,NULL,"2021-04-18 10:49:22",22ba0d01a663c9fb089a8651b7ee45c2,BRHE07,1,1
655,0b4e9ff4397d74e291b7aee593c68952,MAJÜ01,2,NULL,4,NULL,4,NULL,3,3,3,NULL,NULL,NULL,NULL,5,NULL,2,NULL,NULL,NULL,3,1,NULL,NULL,NULL,3,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,5,NULL,NULL,4,4,2,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,NULL,NULL,3,3,3,3,NULL,NULL,545,0b4e9ff4397d74e291b7aee593c68952,"2021-04-18 11:03:35",MAJÜ01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-18 11:03:35",0b4e9ff4397d74e291b7aee593c68952,MAJÜ01,1,1
656,a0116f151a6dc9e0b0ed2790c1b1f30b,EVST06,5,5,5,4,5,4,1,1,1,1,4,NULL,NULL,4,3,3,NULL,NULL,NULL,3,1,NULL,1,1,1,5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,2,3,5,4,NULL,4,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,1,0,2,3,2,3,2,4,546,a0116f151a6dc9e0b0ed2790c1b1f30b,"2021-04-18 11:14:51",EVST06,2,3,1,2,4,3,4,2,2,4,4,3,3,1,3,3,2,3,4,1,1,6,6,4,5,4,4,2,2,4,4,4,NULL,NULL,NULL,4,0,32,NULL,"2021-04-18 11:14:51",a0116f151a6dc9e0b0ed2790c1b1f30b,EVST06,1,1
657,9cd37b335a3ff34b1e98c35cffd7ad11,JUBE01,5,5,4,2,5,NULL,3,1,3,3,1,NULL,NULL,3,1,5,NULL,1,NULL,2,1,NULL,5,1,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,3,5,4,NULL,NULL,2,NULL,NULL,NULL,4,NULL,NULL,1,1,1,0,0,0,3,2,3,3,2,4,547,9cd37b335a3ff34b1e98c35cffd7ad11,"2021-04-18 11:58:59",JUBE01,6,7,7,7,7,7,1,7,3,5,5,5,3,3,3,4,3,3,1,5,5,4,4,4,4,4,4,4,4,7,4,4,NULL,NULL,NULL,2,0,31,NULL,"2021-04-18 11:58:59",9cd37b335a3ff34b1e98c35cffd7ad11,JUBE01,1,1
658,9cecdc0603de2b9ba1ee4ff352bb75be,MIST04,4,4,4,4,4,4,3,1,2,2,3,NULL,NULL,4,4,4,NULL,2,NULL,2,2,NULL,NULL,2,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,NULL,NULL,3,3,3,4,NULL,4,NULL,NULL,NULL,4,NULL,NULL,1,0,0,0,0,1,2,3,3,3,3,4,548,9cecdc0603de2b9ba1ee4ff352bb75be,"2021-04-18 12:29:11",MIST04,4,6,2,2,4,2,6,7,4,5,5,3,5,2,2,3,2,3,1,5,2,5,6,4,4,4,2,4,4,2,2,2,NULL,NULL,NULL,4,0,28,NULL,"2021-04-18 12:29:11",9cecdc0603de2b9ba1ee4ff352bb75be,MIST04,1,1
659,cb729b141ce87b9c940efd506ec2ccd7,COAN04,4,NULL,3,NULL,5,NULL,1,1,4,NULL,NULL,NULL,NULL,4,NULL,5,NULL,NULL,NULL,1,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,1,1,4,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,3,2,4,4,NULL,NULL,549,cb729b141ce87b9c940efd506ec2ccd7,"2021-04-18 12:51:27",COAN04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-18 12:51:27",cb729b141ce87b9c940efd506ec2ccd7,COAN04,1,1
660,e713998a3961c03b2f6f622d724201a4,COAN04,4,4,4,4,4,NULL,1,1,2,2,4,NULL,NULL,4,4,5,NULL,NULL,NULL,1,1,NULL,2,1,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,2,1,4,2,NULL,5,NULL,NULL,NULL,1,NULL,NULL,1,0,1,0,1,0,2,3,3,3,2,4,550,e713998a3961c03b2f6f622d724201a4,"2021-04-18 12:54:11",COAN04,6,4,7,7,7,7,4,4,5,5,5,5,5,3,3,3,3,3,1,5,1,1,4,7,7,4,6,2,3,4,3,2,NULL,NULL,NULL,5,0,27,NULL,"2021-04-18 12:54:11",e713998a3961c03b2f6f622d724201a4,COAN04,1,1
661,6e77c5df116128f6e1724ed1ef02e2f3,DOJO06,4,4,4,NULL,4,4,2,2,4,2,3,NULL,NULL,4,4,4,NULL,NULL,NULL,2,2,NULL,3,4,2,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2,NULL,NULL,2,3,2,4,NULL,3,NULL,NULL,NULL,2,NULL,NULL,0,0,0,1,1,0,2,3,3,4,2,4,551,6e77c5df116128f6e1724ed1ef02e2f3,"2021-04-18 12:55:33",DOJO06,5,5,3,4,5,4,3,4,2,3,3,3,3,2,2,2,3,3,4,2,4,3,6,6,5,4,3,2,3,3,3,2,NULL,NULL,NULL,4,0,34,NULL,"2021-04-18 12:55:32",6e77c5df116128f6e1724ed1ef02e2f3,DOJO06,1,1
662,0cf46c0d3885d37ace1d5573f7a2debd,ANTH06,3,4,4,NULL,4,4,4,5,2,2,4,NULL,NULL,5,4,5,NULL,3,NULL,1,1,NULL,NULL,1,4,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,2,1,4,4,NULL,4,NULL,NULL,NULL,1,NULL,NULL,0,0,0,1,0,1,3,3,3,4,2,3,552,0cf46c0d3885d37ace1d5573f7a2debd,"2021-04-18 13:02:10",ANTH06,3,4,4,3,5,3,5,5,3,4,4,3,4,2,2,3,3,3,3,2,2,3,5,6,5,5,3,2,2,3,3,5,NULL,NULL,NULL,2,1,29,NULL,"2021-04-18 13:02:10",0cf46c0d3885d37ace1d5573f7a2debd,ANTH06,1,1
663,4fadb143bd28b9017d9ca8bf5aa3006c,DOEU08,4,5,5,5,5,4,2,2,1,2,4,NULL,NULL,5,4,4,NULL,NULL,NULL,4,3,NULL,5,3,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,NULL,NULL,3,3,3,4,NULL,3,NULL,NULL,NULL,3,NULL,NULL,1,0,0,0,1,0,4,3,3,3,2,3,553,4fadb143bd28b9017d9ca8bf5aa3006c,"2021-04-18 13:20:24",DOEU08,5,5,6,5,6,6,6,6,3,3,3,3,3,2,2,3,4,3,4,2,3,3,5,4,5,3,3,2,1,2,1,2,NULL,NULL,NULL,NULL,0,26,NULL,"2021-04-18 13:20:24",4fadb143bd28b9017d9ca8bf5aa3006c,DOEU08,1,1
664,c84039a8cf08445ebeb7c9e48e9d732f,COFR09,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,554,c84039a8cf08445ebeb7c9e48e9d732f,"2021-04-18 13:55:53",COFR09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-18 13:55:53",c84039a8cf08445ebeb7c9e48e9d732f,COFR09,1,1
665,e316b4bfeeff71697bbf5ab15ff97bb7,COFR09,5,4,3,4,5,4,1,1,2,3,4,NULL,NULL,5,2,5,NULL,1,NULL,1,3,NULL,NULL,3,4,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,2,4,5,4,NULL,3,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,0,1,4,2,3,3,2,3,555,e316b4bfeeff71697bbf5ab15ff97bb7,"2021-04-18 13:56:54",COFR09,2,7,1,3,1,4,2,1,3,3,3,3,3,1,2,2,1,3,4,2,1,4,5,6,2,4,1,1,1,1,1,1,NULL,NULL,NULL,1,0,31,NULL,"2021-04-18 13:56:54",e316b4bfeeff71697bbf5ab15ff97bb7,COFR09,1,1
666,670060f89f555b540042b063cf0e41c9,VIAN06,5,4,4,4,4,NULL,2,2,2,2,3,NULL,NULL,4,3,4,NULL,2,NULL,1,3,NULL,5,5,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,4,NULL,NULL,3,2,5,5,NULL,4,NULL,NULL,NULL,2,NULL,NULL,1,0,1,0,0,0,4,3,4,3,3,3,556,670060f89f555b540042b063cf0e41c9,"2021-04-18 14:24:28",VIAN06,5,3,5,5,6,7,5,5,4,4,4,4,4,5,5,5,5,5,5,2,2,2,2,3,4,3,3,5,5,5,4,3,NULL,NULL,NULL,4,0,43,NULL,"2021-04-18 14:24:28",670060f89f555b540042b063cf0e41c9,VIAN06,1,1
667,74ab5f0898b22245119a78192c61044d,ELHU03,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,557,74ab5f0898b22245119a78192c61044d,"2021-04-18 14:40:31",ELHU03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-18 14:40:31",74ab5f0898b22245119a78192c61044d,ELHU03,1,1
668,3b7f897cdcb09f85b2c1e6badbab2ae2,TIFR01,5,4,5,5,4,5,3,1,1,1,5,NULL,NULL,5,4,5,NULL,5,NULL,3,4,NULL,5,3,5,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5,NULL,NULL,5,5,3,NULL,NULL,2,NULL,NULL,NULL,5,NULL,NULL,0,1,0,0,0,0,4,3,3,3,3,3,558,3b7f897cdcb09f85b2c1e6badbab2ae2,"2021-04-18 14:57:10",TIFR01,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,5,4,7,7,7,6,4,2,1,1,1,1,4,NULL,NULL,NULL,NULL,0,29,NULL,"2021-04-18 14:57:10",3b7f897cdcb09f85b2c1e6badbab2ae2,TIFR01,1,1
669,fa9d67a33691572766d141fadb099e58,CAOT05,3,5,5,5,5,4,3,1,3,1,1,NULL,NULL,3,1,2,NULL,NULL,NULL,4,2,NULL,NULL,3,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,NULL,NULL,1,5,5,5,NULL,4,NULL,NULL,NULL,2,NULL,NULL,1,0,0,0,1,1,2,3,3,3,2,3,559,fa9d67a33691572766d141fadb099e58,"2021-04-18 15:57:15",CAOT05,6,6,5,6,3,2,2,5,3,4,4,3,3,3,3,3,3,3,4,2,2,3,3,5,5,4,3,4,3,2,3,4,NULL,NULL,NULL,4,0,45,NULL,"2021-04-18 15:57:15",fa9d67a33691572766d141fadb099e58,CAOT05,1,1
670,c2c63d7a1ab394fb7cec77a98cc7435e,CHPE06,2,4,1,2,4,2,5,3,4,4,5,NULL,NULL,5,4,5,NULL,NULL,NULL,1,1,NULL,NULL,1,4,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,2,2,5,NULL,NULL,5,NULL,NULL,NULL,2,NULL,NULL,0,1,0,0,1,1,3,3,4,4,2,4,560,c2c63d7a1ab394fb7cec77a98cc7435e,"2021-04-18 16:42:24",CHPE06,4,2,2,1,4,3,5,6,2,3,3,3,3,1,3,2,2,3,5,5,2,6,7,7,6,4,2,1,1,2,1,1,NULL,NULL,NULL,1,1,31,NULL,"2021-04-18 16:42:24",c2c63d7a1ab394fb7cec77a98cc7435e,CHPE06,1,1
671,83fc828e836d058c35855b4f6224f6eb,HEEG04,5,4,5,5,2,4,1,1,1,2,3,NULL,NULL,5,1,4,NULL,3,NULL,1,1,NULL,1,1,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,5,NULL,NULL,5,5,3,NULL,NULL,3,NULL,NULL,NULL,5,NULL,NULL,1,1,0,0,0,0,3,2,3,3,2,3,561,83fc828e836d058c35855b4f6224f6eb,"2021-04-18 17:16:15",HEEG04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-18 17:16:14",83fc828e836d058c35855b4f6224f6eb,HEEG04,1,1
672,fa3bb48517b10005ac3852a644701c89,URAR07,4,4,5,NULL,4,4,5,2,1,2,3,NULL,NULL,4,3,4,NULL,NULL,NULL,1,1,NULL,NULL,2,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,3,4,3,4,NULL,3,NULL,NULL,NULL,3,NULL,NULL,1,0,0,1,1,1,1,2,2,3,3,3,562,fa3bb48517b10005ac3852a644701c89,"2021-04-18 17:50:06",URAR07,6,1,2,2,5,6,4,5,3,4,5,4,5,5,1,3,4,4,3,3,3,6,4,6,6,5,4,4,4,4,4,2,NULL,NULL,NULL,NULL,0,55,NULL,"2021-04-18 17:50:06",fa3bb48517b10005ac3852a644701c89,URAR07,1,1
673,c8134ffb21a815daff81e9ec94669c6a,ELHE06,3,5,5,4,5,NULL,2,1,2,4,4,NULL,NULL,4,4,5,NULL,NULL,NULL,2,2,NULL,NULL,4,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3,NULL,NULL,2,2,4,5,NULL,5,NULL,NULL,NULL,3,NULL,NULL,1,0,1,0,1,1,2,3,3,3,2,4,563,c8134ffb21a815daff81e9ec94669c6a,"2021-04-18 18:49:17",ELHE06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-18 18:49:16",c8134ffb21a815daff81e9ec94669c6a,ELHE06,1,1
674,6a75d3d105b5da8a90ca5cf232470bf7,MIGE06,4,4,5,NULL,4,4,4,1,1,1,2,NULL,NULL,2,4,3,NULL,4,NULL,4,1,NULL,3,2,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,3,3,3,2,NULL,4,NULL,NULL,NULL,3,NULL,NULL,1,0,0,1,0,0,2,4,2,3,2,4,564,6a75d3d105b5da8a90ca5cf232470bf7,"2021-04-18 19:26:19",MIGE06,6,7,6,5,7,7,7,7,4,4,5,4,4,4,3,3,3,3,5,1,1,2,5,2,2,1,1,1,2,5,5,1,NULL,NULL,NULL,5,0,35,NULL,"2021-04-18 19:26:19",6a75d3d105b5da8a90ca5cf232470bf7,MIGE06,1,1
